grid_type,game_id,game_event_id,id,name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value,person_id_shot_chart,shot_id,loc_x2,opponent,fga,fgm,x3fga,x3fgm,x2fga,x2fgm,Laker_uniform
Shot Chart Detail,0022000956,608,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,50,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-16.8,25.35,1,made,2021-04-30,LAL,SAC,1,3,2544,s765,-33.6,SAC,1,1,1,1,0,0,STATEMENT
Shot Chart Detail,0022000956,612,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-5.3,31.65,1,missed,2021-04-30,LAL,SAC,0,3,2544,s766,-10.6,SAC,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022000956,623,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.1,6.65,1,made,2021-04-30,LAL,SAC,1,2,2544,s767,2.2,SAC,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022000956,632,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,14.9,32.85,1,missed,2021-04-30,LAL,SAC,0,3,2544,s768,29.8,SAC,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022000974,25,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-12.7,30.35,1,made,2021-05-02,LAL,TOR,1,3,2544,s769,-25.4,TOR,1,1,1,1,0,0,ASSOCIATION
Shot Chart Detail,0022000974,63,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-2,31.45,1,missed,2021-05-02,LAL,TOR,0,3,2544,s770,-4,TOR,1,0,1,0,0,0,ASSOCIATION
Shot Chart Detail,0022000974,248,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,11,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3,10.25,1,made,2021-05-02,LAL,TOR,1,2,2544,s771,6,TOR,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000974,360,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-13.9,27.75,1,made,2021-05-02,LAL,TOR,1,3,2544,s772,-27.8,TOR,1,1,1,1,0,0,ASSOCIATION
Shot Chart Detail,0022000974,370,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,51,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-5.6,24.55,1,missed,2021-05-02,LAL,TOR,0,2,2544,s773,-11.2,TOR,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000974,380,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,33,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,3.8,17.35,1,made,2021-05-02,LAL,TOR,1,2,2544,s774,7.6,TOR,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000974,408,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-4.9,26.55,1,missed,2021-05-02,LAL,TOR,0,2,2544,s775,-9.8,TOR,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000974,422,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,47,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.3,5.65,1,made,2021-05-02,LAL,TOR,1,2,2544,s776,2.6,TOR,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000974,432,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,50,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,14.1,25.65,1,missed,2021-05-02,LAL,TOR,0,3,2544,s777,28.2,TOR,1,0,1,0,0,0,ASSOCIATION
Shot Chart Detail,0022000974,554,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-18.7,25.75,1,missed,2021-05-02,LAL,TOR,0,3,2544,s778,-37.4,TOR,1,0,1,0,0,0,ASSOCIATION
Shot Chart Detail,0022000974,585,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0.8,7.95,1,made,2021-05-02,LAL,TOR,1,2,2544,s779,1.6,TOR,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022001061,9,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,33,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0.2,7.35,1,missed,2021-05-15,IND,LAL,0,2,2544,s780,0.4,IND,1,0,0,0,1,0,CITY
Shot Chart Detail,0022001061,13,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,57,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,18.3,10.45,1,made,2021-05-15,IND,LAL,1,2,2544,s781,36.6,IND,1,1,0,0,1,1,CITY
Shot Chart Detail,0022001061,65,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,47,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,7.45,1,made,2021-05-15,IND,LAL,1,2,2544,s782,-2,IND,1,1,0,0,1,1,CITY
Shot Chart Detail,0022001061,237,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,55,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,6.15,1,made,2021-05-15,IND,LAL,1,2,2544,s783,-0.8,IND,1,1,0,0,1,1,CITY
Shot Chart Detail,0022001061,242,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,52,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-13.6,9.85,1,missed,2021-05-15,IND,LAL,0,2,2544,s784,-27.2,IND,1,0,0,0,1,0,CITY
Shot Chart Detail,0022001061,249,2544,LeBron James,1610612747,Los Angeles Lakers,2,5,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-20,23.75,1,missed,2021-05-15,IND,LAL,0,3,2544,s785,-40,IND,1,0,1,0,0,0,CITY
Shot Chart Detail,0022001061,308,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,3,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,5.15,1,made,2021-05-15,IND,LAL,1,2,2544,s786,-0.8,IND,1,1,0,0,1,1,CITY
Shot Chart Detail,0022001061,326,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,20,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.5,5.75,1,made,2021-05-15,IND,LAL,1,2,2544,s787,-1,IND,1,1,0,0,1,1,CITY
Shot Chart Detail,0022001061,332,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,43,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,14.4,31.25,1,missed,2021-05-15,IND,LAL,0,3,2544,s788,28.8,IND,1,0,1,0,0,0,CITY
Shot Chart Detail,0022001061,372,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,12,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-14.9,5.25,1,made,2021-05-15,IND,LAL,1,2,2544,s789,-29.8,IND,1,1,0,0,1,1,CITY
Shot Chart Detail,0022001061,375,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,48,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1.4,3.55,1,made,2021-05-15,IND,LAL,1,2,2544,s790,2.8,IND,1,1,0,0,1,1,CITY
Shot Chart Detail,0022001061,393,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,22,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,23.2,11.25,1,missed,2021-05-15,IND,LAL,0,3,2544,s791,46.4,IND,1,0,1,0,0,0,CITY
Shot Chart Detail,0022001061,395,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,10,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,19,8.15,1,made,2021-05-15,IND,LAL,1,2,2544,s792,38,IND,1,1,0,0,1,1,CITY
Shot Chart Detail,0022001061,408,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,27,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-9.6,14.15,1,missed,2021-05-15,IND,LAL,0,2,2544,s793,-19.2,IND,1,0,0,0,1,0,CITY
Shot Chart Detail,0022001061,594,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,55,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.3,5.65,1,missed,2021-05-15,IND,LAL,0,2,2544,s794,0.6,IND,1,0,0,0,1,0,CITY
Shot Chart Detail,0022001061,601,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,36,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-16.1,2.65,1,missed,2021-05-15,IND,LAL,0,2,2544,s795,-32.2,IND,1,0,0,0,1,0,CITY
Shot Chart Detail,0022001061,605,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-17.4,14.45,1,missed,2021-05-15,IND,LAL,0,2,2544,s796,-34.8,IND,1,0,0,0,1,0,CITY
Shot Chart Detail,0022001061,618,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,43,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-16.1,26.75,1,made,2021-05-15,IND,LAL,1,3,2544,s797,-32.2,IND,1,1,1,1,0,0,CITY
Shot Chart Detail,0022001061,621,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,21,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4.9,6.85,1,made,2021-05-15,IND,LAL,1,2,2544,s798,-9.8,IND,1,1,0,0,1,1,CITY
Shot Chart Detail,0022001061,626,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,43,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5.25,1,made,2021-05-15,IND,LAL,1,2,2544,s799,0,IND,1,1,0,0,1,1,CITY
Shot Chart Detail,0022001061,629,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,18,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-7.8,13.25,1,missed,2021-05-15,IND,LAL,0,2,2544,s800,-15.6,IND,1,0,0,0,1,0,CITY
Shot Chart Detail,0022001061,645,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,34,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-12.5,19.45,1,missed,2021-05-15,IND,LAL,0,2,2544,s801,-25,IND,1,0,0,0,1,0,CITY
Shot Chart Detail,0022001072,13,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.7,5.55,1,missed,2021-05-16,NOP,LAL,0,2,2544,s802,5.4,NOP,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022001072,31,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,44,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-12.7,9.05,1,missed,2021-05-16,NOP,LAL,0,2,2544,s803,-25.4,NOP,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022001072,37,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,14,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,5.35,1,made,2021-05-16,NOP,LAL,1,2,2544,s804,8,NOP,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022001072,49,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.2,4.55,1,made,2021-05-16,NOP,LAL,1,2,2544,s805,-4.4,NOP,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022001072,66,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,44,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0.8,18.15,1,missed,2021-05-16,NOP,LAL,0,2,2544,s806,1.6,NOP,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022001072,71,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,26,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.8,5.85,1,made,2021-05-16,NOP,LAL,1,2,2544,s807,-1.6,NOP,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022001072,75,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,56,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2.2,7.35,1,made,2021-05-16,NOP,LAL,1,2,2544,s808,4.4,NOP,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022001072,198,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-12.3,28.45,1,made,2021-05-16,NOP,LAL,1,3,2544,s809,-24.6,NOP,1,1,1,1,0,0,STATEMENT
Shot Chart Detail,0022001072,215,2544,LeBron James,1610612747,Los Angeles Lakers,2,5,50,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-3.5,24.05,1,missed,2021-05-16,NOP,LAL,0,2,2544,s810,-7,NOP,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022001072,245,2544,LeBron James,1610612747,Los Angeles Lakers,2,4,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,0.6,34.45,1,missed,2021-05-16,NOP,LAL,0,3,2544,s811,1.2,NOP,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022001072,257,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,19,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.2,7.25,1,made,2021-05-16,NOP,LAL,1,2,2544,s812,-0.4,NOP,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022001072,289,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,19,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.4,5.85,1,missed,2021-05-16,NOP,LAL,0,2,2544,s813,-2.8,NOP,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022001072,302,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,43,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.4,5.55,1,made,2021-05-16,NOP,LAL,1,2,2544,s814,-2.8,NOP,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022001072,343,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.9,5.45,1,missed,2021-05-16,NOP,LAL,0,2,2544,s815,3.8,NOP,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022001072,367,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,12,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.6,6.25,1,missed,2021-05-16,NOP,LAL,0,2,2544,s816,-3.2,NOP,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022001072,385,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,31,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2.2,9.45,1,missed,2021-05-16,NOP,LAL,0,2,2544,s817,-4.4,NOP,1,0,0,0,1,0,STATEMENT
Shot Chart Detail,0022001072,389,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,7,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.2,6.95,1,made,2021-05-16,NOP,LAL,1,2,2544,s818,0.4,NOP,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022001072,514,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-1.9,30.35,1,missed,2021-05-16,NOP,LAL,0,3,2544,s819,-3.8,NOP,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022001072,527,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,30,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-22.9,12.05,1,made,2021-05-16,NOP,LAL,1,3,2544,s820,-45.8,NOP,1,1,1,1,0,0,STATEMENT
Shot Chart Detail,0022001072,531,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,59,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.8,6.45,1,made,2021-05-16,NOP,LAL,1,2,2544,s821,-3.6,NOP,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022001072,552,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,14.5,26.15,1,missed,2021-05-16,NOP,LAL,0,3,2544,s822,29,NOP,1,0,1,0,0,0,STATEMENT
Shot Chart Detail,0022001072,556,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.8,6.25,1,made,2021-05-16,NOP,LAL,1,2,2544,s823,1.6,NOP,1,1,0,0,1,1,STATEMENT
Shot Chart Detail,0022000002,25,203471,Dennis Schroder,1610612747,Los Angeles Lakers,1,9,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-20.7,18.85,1,made,2020-12-22,LAL,LAC,1,3,203471,s824,-41.4,LAC,1,1,1,1,0,0,ICON
Shot Chart Detail,0022000002,72,203471,Dennis Schroder,1610612747,Los Angeles Lakers,1,6,14,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,22.1,11.65,1,missed,2020-12-22,LAL,LAC,0,3,203471,s825,44.2,LAC,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000002,95,203471,Dennis Schroder,1610612747,Los Angeles Lakers,1,5,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.5,7.35,1,made,2020-12-22,LAL,LAC,1,2,203471,s826,-1,LAC,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000002,119,203471,Dennis Schroder,1610612747,Los Angeles Lakers,1,4,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-2.7,16.85,1,missed,2020-12-22,LAL,LAC,0,2,203471,s827,-5.4,LAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000002,323,203471,Dennis Schroder,1610612747,Los Angeles Lakers,2,2,41,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-16.1,24.75,1,made,2020-12-22,LAL,LAC,1,3,203471,s828,-32.2,LAC,1,1,1,1,0,0,ICON
Shot Chart Detail,0022000002,370,203471,Dennis Schroder,1610612747,Los Angeles Lakers,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,51,0.3,56.35,1,missed,2020-12-22,LAL,LAC,0,3,203471,s829,0.6,LAC,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000002,386,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,11,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,13.7,28.25,1,missed,2020-12-22,LAL,LAC,0,3,203471,s830,27.4,LAC,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000002,403,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,9,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,14.5,15.75,1,made,2020-12-22,LAL,LAC,1,2,203471,s831,29,LAC,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000002,416,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,8,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.2,7.85,1,missed,2020-12-22,LAL,LAC,0,2,203471,s832,-0.4,LAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000002,446,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,6,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-0.4,8.45,1,missed,2020-12-22,LAL,LAC,0,2,203471,s833,-0.8,LAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000002,472,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,5,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.6,6.75,1,made,2020-12-22,LAL,LAC,1,2,203471,s834,1.2,LAC,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000002,483,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,4,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,10.9,7.95,1,missed,2020-12-22,LAL,LAC,0,2,203471,s835,21.8,LAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000002,492,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,3,49,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,4.9,6.95,1,missed,2020-12-22,LAL,LAC,0,2,203471,s836,9.8,LAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000002,652,203471,Dennis Schroder,1610612747,Los Angeles Lakers,4,4,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-3.7,22.95,1,missed,2020-12-22,LAL,LAC,0,2,203471,s837,-7.4,LAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000002,671,203471,Dennis Schroder,1610612747,Los Angeles Lakers,4,3,13,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,2.2,12.35,1,missed,2020-12-22,LAL,LAC,0,2,203471,s838,4.4,LAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000008,14,203471,Dennis Schroder,1610612747,Los Angeles Lakers,1,10,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,11.9,14.05,1,made,2020-12-25,LAL,DAL,1,2,203471,s839,23.8,DAL,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000008,85,203471,Dennis Schroder,1610612747,Los Angeles Lakers,1,4,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-1.4,11.65,1,missed,2020-12-25,LAL,DAL,0,2,203471,s840,-2.8,DAL,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000008,89,203471,Dennis Schroder,1610612747,Los Angeles Lakers,1,4,37,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.1,5.25,1,made,2020-12-25,LAL,DAL,1,2,203471,s841,-0.2,DAL,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000008,103,203471,Dennis Schroder,1610612747,Los Angeles Lakers,1,3,22,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.3,6.95,1,made,2020-12-25,LAL,DAL,1,2,203471,s842,-2.6,DAL,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000008,307,203471,Dennis Schroder,1610612747,Los Angeles Lakers,2,2,40,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.2,7.45,1,made,2020-12-25,LAL,DAL,1,2,203471,s843,-0.4,DAL,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000008,352,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,11,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6.15,1,made,2020-12-25,LAL,DAL,1,2,203471,s844,0,DAL,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000008,401,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,6,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-11.4,29.75,1,missed,2020-12-25,LAL,DAL,0,3,203471,s845,-22.8,DAL,1,0,1,0,0,0,CITY
Shot Chart Detail,0022000008,424,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,5,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,6.2,31.85,1,missed,2020-12-25,LAL,DAL,0,3,203471,s846,12.4,DAL,1,0,1,0,0,0,CITY
Shot Chart Detail,0022000008,427,203471,Dennis Schroder,1610612747,Los Angeles Lakers,3,5,20,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,13.4,27.05,1,made,2020-12-25,LAL,DAL,1,3,203471,s847,26.8,DAL,1,1,1,1,0,0,CITY
Shot Chart Detail,0022000008,615,203471,Dennis Schroder,1610612747,Los Angeles Lakers,4,3,52,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.5,6.95,1,made,2020-12-25,LAL,DAL,1,2,203471,s848,-3,DAL,1,1,0,0,1,1,CITY
